,0
412,25.669925941905348
413,25.687497429078284
414,25.689721836396096
415,25.679182620662473
416,25.6783334347266
417,25.6816882265441
418,25.682125509987404
419,25.692846251199047
420,25.678448482613184
421,25.66528981974615
422,25.693677485713696
423,25.687403169873217
424,25.68305013471972
425,25.698088268464744
426,25.668509668004514
427,25.678448482613184
428,25.751317791827542
429,25.692228177347655
430,25.66528981974615
431,25.683896164705985
432,25.679182620662473
433,25.687497429078284
434,25.688795540835937
435,25.693791835397416
436,25.687497429078284
437,25.686084568782867
438,25.68633744288107
439,25.691836746050768
440,25.68305013471972
441,25.6816882265441
442,25.27299923786662
443,25.6816882265441
444,25.68633744288107
445,25.682125509987404
446,25.669925941905348
447,25.698088268464744
448,25.685967158165443
449,25.667839929478877
450,25.698088268464744
451,25.731939332520355
452,25.6783334347266
453,25.682125509987404
454,25.70377406575605
455,25.683896164705985
456,25.66528981974615
457,25.711333354484374
458,25.68872831922961
459,25.681379684491574
460,25.679182620662473
461,25.693677485713696
462,25.68633744288107
463,25.685967158165443
464,25.687497429078284
465,25.66528981974615
466,25.669925941905348
467,25.679182620662473
468,25.70064642956104
469,25.691488913212083
470,25.68633744288107
471,25.691488913212083
472,25.669925941905348
473,25.668138857106275
474,25.693677485713696
475,25.693677485713696
476,25.731939332520355
477,25.693677485713696
478,25.682125509987404
479,25.689721836396096
480,25.685967158165443
481,25.68305013471972
482,25.68633744288107
483,25.693677485713696
484,25.687497429078284
485,25.682125509987404
486,25.691836746050768
487,25.669925941905348
488,25.694965603019195
489,25.68305013471972
490,25.68633744288107
491,25.6816882265441
492,25.678448482613184
493,25.683896164705985
494,25.69894085706008
495,25.728277750098123
496,25.6816882265441
497,25.678448482613184
498,25.665712967954434
499,25.68872831922961
500,25.667839929478877
501,25.682125509987404
502,25.687497429078284
503,25.68633744288107
504,25.72907196868035
505,25.679182620662473
506,25.691393153316746
507,25.68975647975518
508,25.689721836396096
509,25.6816882265441
510,25.692846251199047
511,25.63916635289791
512,25.68305013471972
513,25.669925941905348
514,25.713365835592704
515,25.68305013471972
516,25.683896164705985
517,25.668138857106275
518,25.6783334347266
519,25.72851832705171
520,25.68305013471972
521,25.692846251199047
522,25.692156036388905
523,25.68305013471972
524,25.685967158165443
525,25.68305013471972
526,25.6783334347266
527,25.691836746050768
528,25.787705071292354
529,25.62634695159556
530,25.689960060006275
531,25.684935233211377
532,25.668306413674358
533,25.68881132274693
534,25.691836746050768
535,25.68305013471972
536,25.684935233211377
537,25.491672047445235
538,25.682125509987404
539,25.68305013471972
540,25.692846251199047
541,25.74772664184114
542,25.693677485713696
543,25.669488762656783
544,25.679182620662473
545,25.684935233211377
546,25.6783334347266
547,25.698088268464744
548,25.679182620662473
549,25.683896164705985
550,25.6783334347266
551,25.68305013471972
552,25.689057725335182
553,25.679182620662473
554,25.66528981974615
555,25.68872831922961
556,25.724014034211073
557,25.689721836396096
558,25.691488913212083
559,25.667839929478877
560,25.669925941905348
561,25.691836746050768
562,25.69879854731507
563,25.68633744288107
564,25.692846251199047
565,25.683896164705985
566,25.693677485713696
567,25.69879854731507
568,25.682125509987404
569,25.698088268464744
570,25.66528981974615
571,25.700256175285585
572,25.66528981974615
573,25.687497429078284
574,25.68975647975518
575,25.68305013471972
576,25.668138857106275
577,25.691488913212083
578,25.669925941905348
579,25.6783334347266
580,25.68872831922961
581,25.68268843253919
582,25.70909473617866
583,25.687497429078284
584,25.692846251199047
585,25.678448482613184
586,25.683896164705985
587,25.682125509987404
588,25.683896164705985
589,25.684620343621138
590,25.685967158165443
591,25.685967158165443
592,25.693677485713696
593,25.684935233211377
594,25.710768931887742
595,25.654887101466244
596,25.6816882265441
597,25.678448482613184
598,25.693677485713696
599,25.691488913212083
600,25.696294571788048
601,25.68633744288107
602,25.692846251199047
603,25.668138857106275
604,25.66528981974615
605,25.691488913212083
606,25.685967158165443
607,25.650101484476078
608,25.69878309214391
609,25.693677485713696
610,25.684935233211377
611,25.678448482613184
612,25.68633744288107
613,25.666977057669946
614,25.687497429078284
615,25.691836746050768
616,25.691488913212083
617,25.684935233211377
618,25.687497429078284
619,25.66528981974615
620,25.711333354484374
621,25.68305013471972
622,25.715068347644106
623,25.690345107887943
624,25.669925941905348
625,25.685967158165443
626,25.670237442105943
627,25.669925941905348
628,25.686275409764477
629,25.6783334347266
630,25.687497429078284
631,25.665712967954434
632,25.730454303871976
633,25.689721836396096
634,25.70371645443504
635,25.710768931887742
636,25.698088268464744
637,25.669925941905348
638,25.698088268464744
639,25.689721836396096
640,25.688818820323696
641,25.691488913212083
642,25.70551090893788
643,25.669925941905348
644,25.68305013471972
645,25.68633744288107
646,25.682125509987404
647,25.698088268464744
648,25.683896164705985
649,25.68872831922961
650,25.682125509987404
651,25.68975647975518
652,25.687497429078284
653,25.68975647975518
654,25.668138857106275
655,25.678448482613184
656,25.68633744288107
657,25.685967158165443
658,25.688818820323696
659,25.534752608733523
660,25.68975647975518
661,25.694810869767007
662,25.683896164705985
663,25.685967158165443
664,25.66528981974615
665,25.68268843253919
666,25.68872831922961
667,25.686275409764477
668,25.668138857106275
669,25.68872831922961
670,25.619474598021363
671,25.68633744288107
672,25.66528981974615
673,25.669925941905348
674,25.678448482613184
675,25.68633744288107
676,25.683896164705985
677,25.68633744288107
678,25.68305013471972
679,25.64218137732501
680,25.6816882265441
681,25.68305013471972
682,25.691836746050768
683,25.679182620662473
684,25.679182620662473
685,25.68975647975518
686,25.687497429078284
687,25.68633744288107
688,25.693677485713696
689,25.681379684491574
690,25.685967158165443
691,25.682125509987404
692,25.679182620662473
693,25.6949096746677
694,25.68975647975518
695,25.698088268464744
696,25.690345107887943
697,25.6783334347266
698,25.6783334347266
699,25.669925941905348
700,25.428295158709208
701,25.687497429078284
702,25.68305013471972
703,25.70371645443504
704,25.679182620662473
705,25.684935233211377
706,25.691836746050768
707,25.683896164705985
708,25.7119503867653
709,25.71126984891712
710,25.6783334347266
711,25.70377406575605
712,25.685967158165443
713,25.69860182706933
714,25.68305013471972
715,25.66528981974615
716,25.687497429078284
717,25.743615049070176
718,25.56886486668155
719,25.68633744288107
720,25.691836746050768
721,25.691488913212083
722,25.687497429078284
723,25.691400789970235
724,25.69879854731507
725,25.692846251199047
726,25.66528981974615
727,25.68881132274693
728,25.694810869767007
729,25.69879854731507
730,25.688818820323696
731,25.689721836396096
732,25.66528981974615
733,25.66528981974615
734,25.68872831922961
735,25.691488913212083
736,25.684935233211377
737,25.711333354484374
738,25.7139564115124
739,25.68975647975518
740,25.692846251199047
741,25.687497429078284
742,25.687497429078284
743,25.693473250630312
744,25.68872831922961
745,25.691488913212083
746,25.669925941905348
747,25.696294571788048
748,25.692846251199047
749,25.711333354484374
750,25.690345107887943
751,25.6783334347266
752,25.691488913212083
753,25.718495862399745
754,25.687497429078284
755,25.687497429078284
756,25.687403169873217
757,25.669925941905348
758,25.691836746050768
759,25.687497429078284
760,25.687497429078284
761,25.678448482613184
762,25.691523159737216
763,25.69894085706008
764,25.700256175285585
765,25.62634695159556
766,25.66528981974615
767,25.723726874898038
768,25.68305013471972
769,25.687838718120236
770,25.684935233211377
771,25.68872831922961
772,25.684935233211377
773,25.691488913212083
774,25.68872831922961
775,25.68881132274693
776,25.665712967954434
777,25.70371645443504
778,25.68975647975518
779,25.669925941905348
780,25.678448482613184
781,25.672455742523837
782,25.691836746050768
783,25.693677485713696
784,25.691488913212083
785,25.669925941905348
786,25.669925941905348
787,25.66528981974615
788,25.710768931887742
789,25.684935233211377
790,25.72167067352335
791,25.68633744288107
792,25.68975647975518
793,25.684935233211377
794,25.689721836396096
795,25.682125509987404
796,25.6783334347266
797,25.69879854731507
798,25.683896164705985
799,25.6949096746677
800,25.711333354484374
801,25.68305013471972
802,25.685967158165443
803,25.684935233211377
804,25.685967158165443
805,25.68872831922961
806,25.6783334347266
807,25.66528981974615
808,25.68872831922961
809,25.68268843253919
810,25.68305013471972
811,25.68633744288107
812,25.691836746050768
813,25.678448482613184
814,25.72035076700385
815,25.667839929478877
816,25.689721836396096
817,25.684935233211377
818,25.69879854731507
819,25.69879854731507
820,25.728277750098123
821,25.69879854731507
822,25.687403169873217
823,25.669925941905348
824,25.691836746050768
825,25.68975647975518
826,25.669925941905348
827,25.68633744288107
828,25.68633744288107
829,25.69879854731507
830,25.66528981974615
831,25.668138857106275
832,25.691488913212083
833,25.683896164705985
834,25.6816882265441
835,25.69878309214391
836,25.68633744288107
837,25.669925941905348
838,25.688818820323696
839,25.684935233211377
840,25.68872831922961
841,25.692846251199047
842,25.685967158165443
843,25.687497429078284
844,25.682125509987404
845,25.68305013471972
846,25.66528981974615
847,25.68305013471972
848,25.684935233211377
849,25.678448482613184
850,25.691488913212083
851,25.68633744288107
852,25.64890668842336
853,25.691488913212083
854,25.69879854731507
855,25.679182620662473
856,25.693791835397416
857,25.669925941905348
858,25.69879854731507
859,25.691488913212083
860,25.66528981974615
861,25.667839929478877
862,25.6816882265441
863,25.683896164705985
864,25.623315943262227
865,25.68975647975518
866,25.685967158165443
867,25.66181178749282
868,25.69879854731507
869,25.687497429078284
870,25.691488913212083
871,25.655891186068892
872,25.66528981974615
873,25.68633744288107
874,25.687403169873217
875,25.69968182001545
876,25.68268843253919
877,25.682125509987404
878,25.678448482613184
879,25.691488913212083
880,25.635923707415678
881,25.669925941905348
882,25.60811018912115
883,25.69878309214391
884,25.68975647975518
885,25.691836746050768
886,25.694810869767007
887,25.743615049070176
888,25.69879854731507
889,25.700256175285585
890,25.678448482613184
891,25.683896164705985
892,25.66528981974615
893,25.6783334347266
894,25.68975647975518
895,25.693791835397416
896,25.692846251199047
897,25.693677485713696
898,25.6783334347266
899,25.669925941905348
900,25.682125509987404
901,25.68633744288107
902,25.669925941905348
903,25.76625666719778
904,25.684935233211377
905,25.669925941905348
906,25.63916635289791
907,25.669925941905348
908,25.68305013471972
909,25.668138857106275
910,25.68975647975518
911,25.729775633535304
912,25.690345107887943
913,25.68633744288107
914,25.665712967954434
915,25.729213040769114
916,25.687497429078284
917,25.692846251199047
918,25.684935233211377
919,25.6783334347266
920,25.621947922290737
921,25.690345107887943
922,25.678448482613184
923,25.679182620662473
924,25.678448482613184
925,25.70377406575605
926,25.669925941905348
927,25.682524314375577
928,25.685967158165443
929,25.68305013471972
930,25.69894085706008
931,25.669925941905348
932,25.682125509987404
933,25.6783334347266
934,25.88282579597455
935,25.68633744288107
936,25.679182620662473
937,25.743615049070176
938,25.682125509987404
939,25.621127028101895
940,25.669925941905348
941,25.698088268464744
942,25.70371645443504
943,25.698088268464744
944,25.692846251199047
945,25.68633744288107
946,25.691836746050768
947,25.687403169873217
948,25.691488913212083
949,25.691836746050768
950,25.691488913212083
951,25.687497429078284
952,25.68633744288107
953,25.68305013471972
954,25.678448482613184
955,25.669925941905348
956,25.6783334347266
957,25.683896164705985
958,25.693677485713696
959,25.698088268464744
960,25.690345107887943
961,25.688795540835937
962,25.685967158165443
963,25.69879854731507
964,25.692846251199047
965,25.689721836396096
966,25.698088268464744
967,25.682125509987404
968,25.688818820323696
969,25.682125509987404
970,25.698088268464744
971,25.66528981974615
972,25.679182620662473
973,25.685967158165443
974,25.622548691007374
975,25.682125509987404
976,25.66925193431491
977,25.6816882265441
978,25.684935233211377
979,25.691836746050768
980,25.66528981974615
981,25.66528981974615
982,25.689721836396096
983,25.66528981974615
984,25.687497429078284
985,25.692846251199047
986,25.68305013471972
987,25.682125509987404
988,25.717649858655545
989,25.69879854731507
990,25.669925941905348
991,25.68872831922961
992,25.688795540835937
993,25.696294571788048
994,25.69878309214391
995,25.63916635289791
996,25.688795540835937
997,25.69878309214391
998,25.698088268464744
999,25.687497429078284
1000,25.681379684491574
1001,25.691488913212083
1002,25.698088268464744
1003,25.6816882265441
1004,25.669925941905348
1005,25.687403169873217
1006,25.66528981974615
1007,25.684935233211377
1008,25.669925941905348
1009,25.66528981974615
1010,25.689721836396096
1011,25.698088268464744
1012,25.698088268464744
1013,25.669925941905348
1014,25.691488913212083
1015,25.6783334347266
1016,25.669925941905348
1017,25.679182620662473
1018,25.693677485713696
1019,25.690345107887943
1020,25.68939886608964
1021,25.684935233211377
1022,25.685967158165443
1023,25.691488913212083
1024,25.678448482613184
1025,25.68633744288107
1026,25.711967344353596
1027,25.6816882265441
1028,25.684935233211377
1029,25.553875480746047
1030,25.691836746050768
1031,25.688818820323696
1032,25.669925941905348
1033,25.691488913212083
1034,25.669925941905348
1035,25.692228177347655
1036,25.691488913212083
1037,25.689721836396096
1038,25.685967158165443
1039,25.62634695159556
1040,25.68975647975518
1041,25.688795540835937
1042,25.692846251199047
1043,25.69879854731507
1044,25.68305013471972
1045,25.68975647975518
1046,25.683896164705985
1047,25.683896164705985
1048,25.688795540835937
1049,25.66528981974615
1050,25.679182620662473
1051,25.684620343621138
1052,25.693677485713696
1053,25.687403169873217
1054,25.689595290186077
1055,25.682125509987404
1056,25.6816882265441
1057,25.68975647975518
1058,25.69879854731507
1059,25.729213040769114
1060,25.72220333357266
1061,25.68939886608964
1062,25.669488762656783
1063,25.683896164705985
1064,25.68633744288107
1065,25.754488928244005
1066,25.686596567397928
1067,25.682125509987404
1068,25.711967344353596
1069,25.68305013471972
1070,25.717649858655545
1071,25.68872831922961
1072,25.690345107887943
1073,25.693677485713696
1074,25.687403169873217
1075,25.6816882265441
1076,25.66925193431491
1077,25.692846251199047
1078,25.68975647975518
1079,25.682125509987404
1080,25.689721836396096
1081,25.72220333357266
1082,25.70377406575605
1083,25.669925941905348
1084,25.664288617806783
1085,25.678448482613184
1086,25.66528981974615
1087,25.691836746050768
1088,25.66528981974615
1089,25.68939886608964
1090,25.70551090893788
1091,25.68881132274693
1092,25.696294571788048
1093,25.687403169873217
1094,25.68305013471972
1095,25.6816882265441
1096,25.691523159737216
1097,25.687497429078284
1098,25.683896164705985
1099,25.668138857106275
1100,25.66528981974615
1101,25.66528981974615
1102,25.6783334347266
1103,25.688818820323696
1104,25.687497429078284
1105,25.688818820323696
1106,25.682125509987404
1107,25.6816882265441
1108,25.6783334347266
1109,25.66528981974615
1110,25.693791835397416
1111,25.693791835397416
1112,25.668138857106275
1113,25.68305013471972
1114,25.66528981974615
1115,25.682125509987404
1116,25.66528981974615
1117,25.68975647975518
1118,25.679182620662473
1119,25.687497429078284
1120,25.687497429078284
1121,25.693677485713696
1122,25.688818820323696
1123,25.66528981974615
1124,25.692846251199047
1125,25.6783334347266
1126,25.694743952757143
1127,25.678448482613184
1128,25.723726874898038
1129,25.684935233211377
1130,25.69879854731507
1131,25.687403169873217
1132,25.66528981974615
1133,25.687497429078284
1134,25.694810869767007
1135,25.687497429078284
1136,25.66528981974615
1137,25.68633744288107
1138,25.693677485713696
1139,25.692846251199047
1140,25.687497429078284
1141,25.682125509987404
1142,25.693677485713696
1143,25.72220333357266
1144,25.679182620662473
1145,25.692846251199047
1146,25.68872831922961
1147,25.685967158165443
1148,25.669925941905348
1149,25.678448482613184
1150,25.691488913212083
1151,25.66528981974615
1152,25.689721836396096
1153,25.68975647975518
1154,25.693677485713696
1155,25.663258699964334
1156,25.6783334347266
1157,25.685967158165443
1158,25.748542227910594
1159,25.683058742883162
1160,25.668138857106275
1161,25.697209159198778
1162,25.669925941905348
1163,25.679182620662473
1164,25.68633744288107
1165,25.650919426009388
1166,25.68633744288107
1167,25.68633744288107
1168,25.6783334347266
1169,25.669925941905348
1170,25.684935233211377
1171,25.682125509987404
1172,25.68872831922961
1173,25.687403169873217
1174,25.68305013471972
1175,25.669925941905348
1176,25.68633744288107
1177,25.693677485713696
1178,25.678448482613184
1179,25.687403169873217
1180,25.687403169873217
1181,25.669925941905348
1182,25.687497429078284
1183,25.687403169873217
1184,25.669925941905348
1185,25.689721836396096
1186,25.69878309214391
1187,25.747095881278998
1188,25.687497429078284
1189,25.68881132274693
1190,25.687497429078284
1191,25.683896164705985
1192,25.69879854731507
1193,25.68305013471972
1194,25.691836746050768
1195,25.683896164705985
1196,25.6945036162226
1197,25.691488913212083
1198,25.68872831922961
1199,25.6783334347266
1200,25.669925941905348
1201,25.68305013471972
1202,25.691488913212083
1203,25.68633744288107
1204,25.68939886608964
1205,25.690345107887943
1206,25.60606145018348
1207,25.690055455692203
1208,25.668138857106275
1209,25.68975647975518
1210,25.669925941905348
1211,25.688818820323696
1212,25.68939886608964
1213,25.68975647975518
1214,25.684935233211377
1215,25.669925941905348
1216,25.6783334347266
1217,25.690024612104153
1218,25.68305013471972
1219,25.682125509987404
1220,25.685967158165443
1221,25.6783334347266
1222,25.698088268464744
1223,25.678448482613184
1224,25.689721836396096
1225,25.621127028101895
1226,25.68633744288107
1227,25.687497429078284
1228,25.713462451174856
1229,25.693791835397416
1230,25.70959952710931
1231,25.678448482613184
1232,25.698088268464744
1233,25.66528981974615
1234,25.747095881278998
1235,25.66528981974615
1236,25.68305013471972
1237,25.698088268464744
1238,25.693677485713696
1239,25.679182620662473
1240,25.68633744288107
1241,25.619474598021363
1242,25.68633744288107
1243,25.68633744288107
1244,25.683896164705985
1245,25.678448482613184
1246,25.669925941905348
1247,25.690345107887943
1248,25.67491499083759
1249,25.6783334347266
1250,25.679182620662473
1251,25.798610037922103
1252,25.694810869767007
1253,25.66528981974615
1254,25.691488913212083
1255,25.66528981974615
1256,25.693791835397416
1257,25.692846251199047
1258,25.68146126715075
1259,25.685967158165443
1260,25.679182620662473
1261,25.730454303871976
1262,25.62634695159556
1263,25.698088268464744
1264,25.69879854731507
1265,25.691488913212083
1266,25.6816882265441
1267,25.678448482613184
1268,25.722886042840866
1269,25.72035076700385
1270,25.693677485713696
1271,25.69879854731507
1272,25.684935233211377
1273,25.68633744288107
1274,25.68872831922961
1275,25.696294571788048
1276,25.6783334347266
1277,25.685967158165443
1278,25.678448482613184
1279,25.692846251199047
1280,25.698088268464744
1281,25.66528981974615
1282,25.688818820323696
1283,25.68633744288107
1284,25.68633744288107
1285,25.68305013471972
1286,25.668138857106275
1287,25.682125509987404
1288,25.70371645443504
1289,25.68872831922961
1290,25.669925941905348
1291,25.6783334347266
1292,25.696294571788048
1293,25.691836746050768
1294,25.691393153316746
1295,25.687497429078284
1296,25.711333354484374
1297,25.68633744288107
1298,25.683896164705985
1299,25.692846251199047
1300,25.685967158165443
1301,25.655891186068892
1302,25.669925941905348
1303,25.689721836396096
1304,25.66528981974615
1305,25.66528981974615
1306,25.68305013471972
1307,25.413967984608576
1308,25.66925193431491
1309,25.669925941905348
1310,25.711967344353596
1311,25.6783334347266
1312,25.6783334347266
1313,25.68305013471972
1314,25.669925941905348
1315,25.669925941905348
1316,25.683896164705985
1317,25.720325336668896
1318,25.685967158165443
1319,25.679182620662473
1320,25.669925941905348
1321,25.669925941905348
1322,25.669925941905348
1323,25.66528981974615
1324,25.931850891203677
1325,25.721852610020235
1326,25.682125509987404
1327,25.6783334347266
1328,25.66528981974615
1329,25.729213040769114
1330,25.66528981974615
1331,25.682125509987404
1332,25.682125509987404
1333,25.685967158165443
1334,25.6783334347266
1335,25.66528981974615
1336,25.70371645443504
1337,25.69878309214391
1338,25.685967158165443
1339,25.69879854731507
1340,25.691836746050768
1341,25.682125509987404
1342,25.66528981974615
1343,25.7119503867653
1344,25.669925941905348
1345,25.682125509987404
1346,25.678448482613184
1347,25.66757058703809
1348,25.689721836396096
1349,25.679182620662473
1350,25.687497429078284
1351,25.66528981974615
1352,25.678448482613184
1353,25.731287684181883
1354,25.72851832705171
1355,25.68881132274693
1356,25.685967158165443
1357,25.68633744288107
1358,25.683896164705985
1359,25.696294571788048
1360,25.72220333357266
1361,25.68305013471972
1362,25.66528981974615
